,time_Postgres,cpu_Postgres,memory_Postgres,time_per_record_Postgres,time_MongoDB,cpu_MongoDB,memory_MongoDB,time_per_record_MongoDB,time_Redis,cpu_Redis,memory_Redis,time_per_record_Redis,time_Neo4j,cpu_Neo4j,memory_Neo4j,time_per_record_Neo4j,time_Cassandra,cpu_Cassandra,memory_Cassandra,time_per_record_Cassandra
10,0.013993978500366211,0.021300000000000003,10529.4375,0.001399397850036621,0.02966761589050293,0.0198,10529.7109375,0.002966761589050293,0.015635013580322266,0.0154,10529.6953125,0.0015635013580322266,0.10236692428588867,0.019500000000000003,10530.671875,0.010236692428588868,0.0333251953125,0.016,10530.671875,0.00333251953125
100,0.07277083396911621,0.0212,10532.14453125,0.0007277083396911621,0.02785205841064453,0.0154,10533.09375,0.0002785205841064453,0.06843328475952148,0.0225,10533.4375,0.0006843328475952149,0.5437767505645752,0.1588,63122.71484375,0.005437767505645752,0.09980034828186035,0.030100000000000002,10514.19140625,0.0009980034828186036
1000,0.1754295825958252,0.0426,21028.5390625,0.00017542958259582518,0.05101275444030762,0.0179,10545.60546875,5.1012754440307616e-05,0.24977326393127441,0.17310000000000003,31722.86328125,0.0002497732639312744,28.782203674316406,5.401000000000004,3028723.984375,0.028782203674316408,0.671130895614624,0.1402,74870.90625,0.0006711308956146241
10000,1.8653652667999268,0.32939999999999997,203193.875,0.00018653652667999267,0.3667104244232178,0.060599999999999994,42791.51953125,3.667104244232178e-05,1.706085443496704,0.5001000000000001,182288.3203125,0.00017060854434967042,42.682190895080566,8.568299999999988,4585132.2578125,0.0042682190895080565,4.247568368911743,0.7877999999999997,469331.67578125,0.0004247568368911743
100000,14.47469711303711,3.0423000000000044,1575908.89453125,0.0001447469711303711,3.0412189960479736,0.4867,306961.03125,3.0412189960479736e-05,15.297407150268555,3.5540000000000034,1683428.828125,0.00015297407150268556,481.95492243766785,92.7080999999996,52691493.30859375,0.004819549224376678,47.87330460548401,8.834499999999993,5211024.8984375,0.0004787330460548401
999000,142.22567677497864,22.225399999999947,15782445.30859375,0.00014236804481979843,21.756386041641235,3.5115000000000003,2316257.15234375,2.177816420584708e-05,140.5859775543213,22.37949999999995,16003262.56640625,0.00014072670425857987,4728.145860671997,616.6185999999296,544423898.0546875,0.004732878739411408,407.1113646030426,65.08000000000064,47173669.46484375,0.00040751888348652916
