,time_Postgres,cpu_Postgres,memory_Postgres,time_per_record_Postgres,time_MongoDB,cpu_MongoDB,memory_MongoDB,time_per_record_MongoDB,time_Redis,cpu_Redis,memory_Redis,time_per_record_Redis,time_Neo4j,cpu_Neo4j,memory_Neo4j,time_per_record_Neo4j,time_Cassandra,cpu_Cassandra,memory_Cassandra,time_per_record_Cassandra
10,0.0058019161224365234,0.048100000000000004,13406.359375,0.0005801916122436523,0.015816688537597656,0.0418,13396.3125,0.0015816688537597656,0.01622295379638672,0.0641,13413.765625,0.0016222953796386718,0.08206319808959961,0.09880000000000001,13406.77734375,0.008206319808959962,0.0198361873626709,0.0696,13406.96484375,0.0019836187362670898
100,0.033675193786621094,0.0338,13394.6640625,0.00033675193786621095,0.0054590702056884766,0.0228,13387.83203125,5.4590702056884765e-05,0.01830148696899414,0.025600000000000005,13389.97265625,0.0001830148696899414,0.2604861259460449,0.12960000000000002,40171.49609375,0.002604861259460449,0.0728752613067627,0.0423,13391.05859375,0.000728752613067627
1000,0.18353652954101562,0.0646,26782.76953125,0.00018353652954101562,0.01798868179321289,0.025300000000000003,13391.8359375,1.798868179321289e-05,0.20985889434814453,0.13090000000000002,40179.54296875,0.00020985889434814453,2.406432867050171,0.623,322129.3359375,0.002406432867050171,0.5934882164001465,0.16450000000000004,80613.48828125,0.0005934882164001465
10000,1.3054859638214111,0.25939999999999996,174583.61328125,0.00013054859638214112,0.10156750679016113,0.020500000000000004,13425.12109375,1.0156750679016112e-05,1.7316951751708984,0.5845,241583.546875,0.00017316951751708985,50.440667390823364,9.459899999999992,6614923.67578125,0.005044066739082337,4.311166763305664,0.8489,569305.91015625,0.0004311166763305664
100000,12.43391728401184,2.302000000000001,1638463.98046875,0.00012433917284011841,1.379063606262207,0.1369,118867.4453125,1.379063606262207e-05,14.56840705871582,2.769500000000003,1905955.9765625,0.0001456840705871582,321.070839881897,61.21289999999948,41900190.27734375,0.0032107083988189697,41.75374126434326,7.160099999999999,5482540.984375,0.0004175374126434326
1000000,134.21906113624573,24.157299999999974,17748404.6796875,0.00013421906113624573,11.60965609550476,1.1929999999999998,911898.5,1.160965609550476e-05,153.00538063049316,27.46939999999984,20070335.83984375,0.00015300538063049316,3695.816222667694,408.29799999995,488149502.43359375,0.003695816222667694,404.3991868495941,53.85270000000061,54003050.57421875,0.0004043991868495941
