Records,Postgres Time (s),MongoDB Time (s),Redis Time (s),Neo4j Time (s),Cassandra Time (s),Postgres CPU Time (s),MongoDB CPU Time (s),Redis CPU Time (s),Neo4j CPU Time (s),Cassandra CPU Time (s),Postgres Memory (GB),MongoDB Memory (GB),Redis Memory (GB),Neo4j Memory (GB),Cassandra Memory (GB),Postgres Time per Record (s),MongoDB Time per Record (s),Redis Time per Record (s),Neo4j Time per Record (s),Cassandra Time per Record (s)
10,0.0051534175872802734,0.017445087432861328,0.003842592239379883,0.07021617889404297,0.0064852237701416016,0.0075,0.011199999999999998,0.013900000000000001,0.0342,0.0177,11470.71484375,11470.83984375,11471.5703125,11468.9609375,11470.84375,0.0005153417587280273,0.0017445087432861328,0.0003842592239379883,0.007021617889404297,0.0006485223770141601
100,0.019728422164916992,0.03897595405578613,0.006412029266357422,0.479783296585083,0.07341289520263672,0.0165,0.02,0.019500000000000003,0.1757,0.037200000000000004,11476.96484375,11474.890625,11477.796875,57362.90234375,11474.9375,0.00019728422164916993,0.0003897595405578613,6.412029266357422e-05,0.00479783296585083,0.0007341289520263672
1000,0.08061599731445312,0.3203110694885254,0.06694459915161133,3.6864633560180664,0.5493848323822021,0.029600000000000005,0.11069999999999999,0.0262,1.3125999999999995,0.2077,11470.28125,45890.4765625,11476.65625,425087.81640625,68984.421875,8.061599731445312e-05,0.0003203110694885254,6.694459915161133e-05,0.0036864633560180662,0.0005493848323822021
10000,0.675182580947876,2.7345898151397705,0.5461099147796631,23.50363063812256,4.71827244758606,0.18369999999999997,0.5716,0.09989999999999999,6.037799999999999,0.8002999999999997,80160.88671875,320317.7421875,68610.046875,2672365.3671875,540054.07421875,6.75182580947876e-05,0.00027345898151397705,5.461099147796631e-05,0.0023503630638122557,0.000471827244758606
100000,6.6289825439453125,28.961082220077515,5.302709341049194,376.6277849674225,43.52691411972046,1.1360000000000001,5.547600000000005,0.9123000000000002,58.31279999999914,6.467099999999995,758990.8515625,3289332.2109375,610286.49609375,42689465.66015625,4967370.375,6.628982543945312e-05,0.00028961082220077517,5.3027093410491946e-05,0.003766277849674225,0.0004352691411972046
1000000,79.95734310150146,293.8425362110138,51.24177145957947,3732.31791138649,405.77281951904297,13.941400000000003,46.604899999999475,8.74239999999997,334.3975999999452,49.044900000000766,9468825.14453125,36071309.83203125,6007465.2265625,430442543.74609375,47280101.66796875,7.995734310150147e-05,0.0002938425362110138,5.1241771459579466e-05,0.00373231791138649,0.00040577281951904295
